,entname,is_bra,pledgenum,taxunpaidnum,priclasecam,is_bp,labels,tag
2766,3f7493f8cb2a7e636ce32cb5ae4ed3f0,0.25,0,0,0,0,1,1
2767,3f833d0d06995d42e974cf604b6e0839,0.25,0,0,0,0,1,1
2768,3f84db3d15b18d28c260f965dd459f08,0.25,0,0,0,0,1,1
2769,3fa01c2d1058df1eb80c14f5756b9b34,0.25,0,0,0,0,1,1
2770,3fc450d29da1fbebcf905ad927198bc7,0.25,0,0,0,0,1,1
2771,3fdd4c8389385286a7d7385a9ad402a0,0.25,0,0,0,0,1,1
2772,3fde24341eed5128aa2450bbded9ba60,0.25,0,0,0,0,1,1
2773,3fef2a1087e444bba39a907853015c56,0.25,0,0,0,0,1,1
2774,3ff131c9057e75e9aaf8feb7a4c7b829,0.25,0,0,0,0,1,1
2775,400fa9f150af1d9c7afcf932d8435412,0.25,0,0,0,0,1,1
2776,4035325e27b19ecd05390c264a538dae,0.5,0,0,0,0,2,1
2777,4042bdf48a26c40c78329a19679d5707,0.25,0,0,0,0,1,1
2778,4057c1dabcc450ce801bcfc70d025c19,0.25,0,0,0,0,1,1
2779,405a1647da9c80729d49e835a6f19076,0.25,0,0,0,0,1,1
2780,405f9796c312a61ce02b4294c00f02df,0.25,0,0,0,0,1,1
2781,4062702d9f869f9fc1f20e4ce04f9ba9,0.25,0,0,0,0,1,1
2782,4087ad90331c236f652a04ea85a69424,0.25,0,0,0,0,1,1
2783,40889dcb917f8f118c1a4922a08a8fcd,0.5,0,0,0,0,2,1
2784,4095c95678366ee766faf7ab45aa8206,0.25,0,0,0,0,1,1
2785,409c29992b86440b6d0d8e9ed26c7cc3,0.25,0,0,0,0,1,1
2786,40a511c4c027f77f79d1d9dd8cc06337,0.25,0,0,0,0,1,1
2787,40af7ef8f6a35d6325b69d27301a20c6,0.25,0,0,0,0,1,1
2788,40bb358cb5b915f928cba3f66cf8bc56,0.25,0,0,0,0,1,1
2789,40c893bd7fbe0b80522bd15eb3b031c6,0.75,0,0,0,0,3,2
2790,40c9c78129e9a589abd0e487781321a5,0.25,0,0,0,0,1,1
2791,40dc3f10c8aa265cb2626f388da9d5e4,0.25,0,0,0,0,1,1
2792,40df607aa6729d00efcec4f7d84cf1ed,0.25,0,0,0,0,1,1
2793,40ff5845a3ae1b07355d401aaead6370,0.25,0,0,0,0,1,1
2794,410c2f71b41ae904dc5c0426796ceb1f,0.25,0,0,0,0,1,1
2795,4126984a110b6db9fd8e3879e459aa21,0.25,0,0,0,0,1,1
2796,4127531f049d7c028b0ebfd58601dd97,0.25,0,0,0,0,1,1
2797,412e3fdfb228913a9f49ddb80feb0658,0.25,0,0,0,0,1,1
2798,4130b5328467da3099bf0cb4aab23d68,0.5,0,0,0,0,2,1
2799,413430cea67700d66ea8399ff4ee52ad,0.75,0,0,0,0,3,2
2800,4139ac66060085ea28df75dd91f97a2e,0.25,0,0,0,0,1,1
2801,413e4f827755276cbd09a7e52b919a0c,0.25,0,0,0,0,1,1
2802,41508017c024d8e96b205159d5e7901d,0.5,0,0,0,0,2,1
2803,4155c26667ecc22ab7021686d2a6c0a7,0.25,0,0,0,0,1,1
2804,415fd42c7ac6ca59af12b81b2320ad5e,0.5,0,0,0,0,2,1
2805,419578ab594832345c8776748012a855,0.25,0,0,0,0,1,1
2806,419a4c51a15ac25fa134ddd5df9c2ebb,0.25,0,0,0,0,1,1
2807,41a342f079175799c229005530431405,0.25,0,0,0,0,1,1
2808,41abfcdc970a3e395108de0cf3aadf8a,0.25,0,0,0,0,1,1
2809,41acc3034f96c68342fbd9ebd94ca290,0.75,0,0,0,0,3,2
2810,41b33080808df8e47b593bfec334bfe4,0.25,0,0,0,0,1,1
2811,41cdde24c4d7f6946f0cb7681a3d7111,0.25,0,0,0,0,1,1
2812,41d80361d24f9818e7fa64e0758d9d4d,0.5,0,0,0,0,2,1
2813,41da987ae0f888a52aca8f91f2d67ecc,0.25,0,0,0,0,1,1
2814,41e7ecff1d0aa9e830a522953c0aef44,0.5,0,0,0,0,2,1
2815,41f564e6933d7c5a2aa3d215ec9b7f3f,0.5,0,0,0,0,2,1
2816,41fcb9b59669ae1a04b6a3c67446f51e,0.25,0,0,0,0,1,1
2817,4205b5166dfec31be61e6c922de707cb,0.5,0,0,0,0,2,1
2818,420d10b0efc373b71e7c6eb624f9eb68,0.5,0,0,0,0,2,1
2819,42236dc5fca4040074d27aa713689788,0.5,0,0,0,0,2,1
2820,4229eef8d7d9e50b086e7da47220909e,0.25,0,0,0,0,1,1
2821,422dc4aad821c24cf62a93e54ca33011,0.25,0,0,0,0,1,1
2822,424a11e87c3921e611fe86341689b89e,0.75,0,0,0,0,3,2
2823,4250992b5c34075b2f59c9e82489da8a,0.25,0,0,0,0,1,1
2824,4261ce61d9f4c33e80753d40acac0c9c,0.75,0,0,0,0,3,2
2825,428eedeb2f3845c9511af0de22d73d3b,1,0,0,0,0,4,2
2826,428f8ce99e7a619c7b10a6bf543a765a,0.25,0,0,0,0,1,1
2827,4295f58f6496f1d190704a6d56e3713d,0.25,0,0,0,0,1,1
2828,42b4fd1a9657e83a5f1020ea4df0e3d7,0.25,0,0,0,0,1,1
2829,42c53671442fccf1ff5c8e5416422103,0.25,0,0,0,0,1,1
2830,42d3a8a30bd0c64cd0b40e6cb5768cf9,0.5,0,0,0,0,2,1
2831,42d892b6bbb135bae666494121c81517,0.5,0,0,0,0,2,1
2832,42efde260842672893e3f44a5748e8f9,0.25,0,0,0,0,1,1
2833,42f378681f8f7f1e34614a0e639dd760,0.75,0,0,0,0,3,2
2834,42f4fa076ddf247bb98bb3f9c182e282,0.25,0,0,0,0,1,1
2835,42f56467daecfcf417eecd71ebc47dff,0.25,0,0,0,0,1,1
2836,430534df04fe4f6896f26e1e20561cff,0.25,0,0,0,0,1,1
2837,4308f85955515fa98e0fc6e2ded24a39,0.25,0,0,0,0,1,1
2838,431e9f310b48e4f8ceccc3fadad70e14,0.25,0,0,0,0,1,1
2839,4326b4c66c71dca52e7b516ea335f162,0.25,0,0,0,0,1,1
2840,432a1ee13b6255c123b5bd0a8f16b55f,0.25,0,0,0,0,1,1
2841,4340695c8ad4fcf9087193df3da282f7,0.25,0,0,0,0,1,1
42,da7eeb363114a81685945619bbaf8dc9,0,0,0,0.00124,0,0,0
2843,4363b74a6fd49ac885b13c0357b53209,0.25,0,0,0,0,1,1
2844,4372222d89e442a052b8590a774b217c,0.25,0,0,0,0,1,1
2845,437dd86fe8ec93f3bd0fea48b8759087,0.25,0,0,0,0,1,1
2846,438853776483813bcb45d05689d18af0,0.5,0,0,0,0,2,1
2847,43911a759df448cbd1f29a323f77018d,0.5,0,0,0,0,2,1
2848,439603fe76d7e1fea7eda30a82555016,0.75,0,0,0,0,3,2
2849,43b17e5f6d62ce82f2c33a79e637a6bb,0.25,0,0,0,0,1,1
2850,43b76c500d85b39171ff60f8d5e97e50,0.5,0,0,0,0,2,1
2851,43c0ace0c0ac950ab63d22dd61b406ab,0.25,0,0,0,0,1,1
2852,43e23273ccae00593c53579bb69d47d5,0.25,0,0,0,0,1,1
2853,43ebb2644e2e158ad2099034142db9b4,0.5,0,0,0,0,2,1
2854,43fd237f6e66d8de0ebb68179f3f27ea,0.25,0,0,0,0,1,1
2855,440589cbda673d76a42f2b2787947935,0.25,0,0,0,0,1,1
2856,4408afe5c8ad709904c15814e7ed4145,0.5,0,0,0,0,2,1
2857,440dc3173aa9b85cc5917af53e34a69c,0.25,0,0,0,0,1,1
2858,44225e9afe5f2e2cb8cbb5b83bdd543c,0.25,0,0,0,0,1,1
2859,4434cad64bf6597058f33150e4b9cd48,0.25,0,0,0,0,1,1
2860,4441561393fc811fb15ac984b41b3cc0,0.5,0,0,0,0,2,1
2861,444b05a47511ca17a118b1dfb2abe059,0.25,0,0,0,0,1,1
2862,4464d628b0a43e2207df3aa4597b6845,0.5,0,0,0,0,2,1
2863,446814555c9fb45a6f4b347deb7a9509,0.25,0,0,0,0,1,1
2864,446abd93fd98c5d43afa08d6cccf75f5,0.25,0,0,0,0,1,1
2865,44755ba8fe52fce92dae27e733058cfa,0.25,0,0,0,0,1,1
2866,447961cbc120c7d822942a7526655b4f,0.25,0,0,0,0,1,1
2867,448e33d1ec6d34f0c913f5cc96d084a7,0.25,0,0,0,0,1,1
2868,44950a05c73e83631a000b0000e305c7,0.25,0,0,0,0,1,1
2869,4498425482a2a34ee416e636ff86d012,0.25,0,0,0,0,1,1
2870,44c8929d02cf83d234285f1d2b056c5d,0.25,0,0,0,0,1,1
2871,44cd7c3cffc4e2c355c5d1578abc2dc3,0.25,0,0,0,0,1,1
2872,44e02dc278f9c1d016ca3b4fc2efc663,0.25,0,0,0,0,1,1
2873,44e26c9fe442f686a6be4cd0748682fd,0.25,0,0,0,0,1,1
2874,44ec825515b5238e86f88407594c35d2,0.25,0,0,0,0,1,1
2875,4506af42bd4202d64ca4853c7e5cc6d2,0.5,0,0,0,0,2,1
2876,4515e2c2fc8ca21580e6607b24d76581,0.25,0,0,0,0,1,1
2877,451fb5be5e9be7dc122bf6b204dd6b93,0.25,0,0,0,0,1,1
2878,452c3ab4d7737c4dc52625972c1188a6,0.25,0,0,0,0,1,1
2879,45367314e2c0ed9b38dd8b045e58b6ba,0.25,0,0,0,0,1,1
2880,4536dbec4925430b99759abfb558b460,0.5,0,0,0,0,2,1
2881,45576d592dc637c548f608d959f67761,0.25,0,0,0,0,1,1
2882,457271d7317e8c021c15da94b592d713,0.5,0,0,0,0,2,1
2883,4576e5cc8a4a8e4f1354d362ab895c5a,0.25,0,0,0,0,1,1
2884,457798206f6d41fe283a968f2e20afff,0.25,0,0,0,0,1,1
2885,45868e7c7a88a00036713e3c31d6934f,0.5,0,0,0,0,2,1
2886,45b078216aff7a4752c5efa6faf40581,0.5,0,0,0,0,2,1
2887,45d829489ccd885eb73b7d9b31e785d6,0.25,0,0,0,0,1,1
43,590683827b9ea8a9d1768e531c1af2c5,0,0,0,0.00048,0,0,0
2889,45e3ba3154ead11a84ec623578d691e5,0.25,0,0,0,0,1,1
2890,45f138f8dcbbf0c9ca5f68bcc4e0e96d,0.25,0,0,0,0,1,1
44,4497ef01656c7196174017d420834109,0,0,0,0.00044,0,0,0
2892,460754a8cf4c749f656b94b8f77844fd,0.5,0,0,0,0,2,1
2893,4607f0c40df6a6404ef3535fce0111d2,0.5,0,0,0,0,2,1
45,a8c76ebc939f9c3c1da96143c88522b9,0,0,0,0.0004,0,0,0
2895,461d0afd98078e209feceaa5c66fd513,0.25,0,0,0,0,1,1
2896,462dcece1902a4df7d9c641b08f913d1,0.25,0,0,0,0,1,1
2897,463743167f922176d4dc156617f4f98c,0.25,0,0,0,0,1,1
2898,46387478bbe97e664983845cb98e8310,0.25,0,0,0,0,1,1
2899,463ae3f8ed7839733bac7b79a85b056e,0.25,0,0,0,0,1,1
2900,464b925991791ef0afd4e0a08741cc9b,0.25,0,0,0,0,1,1
2901,464d804f38bd2165b13bc20fac9d0462,0.5,0,0,0,0,2,1
2902,465478f6a038c7fd440667d74f0c5b6b,0.5,0,0,0,0,2,1
2903,4654defe854a7a613e022ad660a93fa2,0.25,0,0,0,0,1,1
2904,465a21c2df00c62237c85d58088032cc,0.5,0,0,0,0,2,1
2905,466052a2677ed2c9473a81f16db900b0,0.5,0,0,0,0,2,1
2906,468a8aa0f4fdda3ec1dc67128fdf9df3,0.25,0,0,0,0,1,1
2907,46ad38041bf3c11eb33498c6a91e648e,0.25,0,0,0,0,1,1
2908,46d47bd4bd95215ba668a90e5f968f18,0.25,0,0,0,0,1,1
2909,46d9e3646db7ede215fed7e1f453f3df,0.25,0,0,0,0,1,1
46,911826286dadbcb4aef20cf4f4337501,0,0,0,0.0004,0,0,0
2911,4713964f1240d16bab10e16951f283f5,0.25,0,0,0,0,1,1
2912,472960db458ebe31886beb1b02720bff,0.5,0,0,0,0,2,1
2913,473a3993376ae2718e76ef39baee4e2e,0.25,0,0,0,0,1,1
2914,47502ec9f6afbaa732d2b785e41a4c1d,0.25,0,0,0,0,1,1
2915,475b1440ca94234ac46ef43a12745ea5,0.5,0,0,0,0,2,1
2916,47651cf65c1a0e06f8e9b4c2fcec5e24,0.25,0,0,0,0,1,1
2917,477eef294124a1ee1f84ba9047b2a207,0.25,0,0,0,0,1,1
2918,479105b5970b908b06087c78dc341cd4,0.25,0,0,0,0,1,1
2919,479fe92432847bd627876524d944c5eb,0.25,0,0,0,0,1,1
2920,47b6bea12b9e0e54f24ab861cc6e72a4,0.25,0,0,0,0,1,1
2921,47b982e35f138af159721b0b9b022fac,0.25,0,0,0,0,1,1
2922,47baae7170206685b4f8c8527f1588e4,0.25,0,0,0,0,1,1
2923,47bbb9d7f3e689cc14267e08792d12c1,0.25,0,0,0,0,1,1
2924,47bf9c6429d4b029373136d44c2af202,0.25,0,0,0,0,1,1
2925,47cbd344649d508bae335fa876f9544b,0.25,0,0,0,0,1,1
2926,47d86059fd22ad634e24ff9d14a349f2,0.25,0,0,0,0,1,1
2927,47e6d82479af80f0ca34c754d53daacb,0.25,0,0,0,0,1,1
2928,47ed6cc6f201864e29e4d0ac1082802e,0.25,0,0,0,0,1,1
2929,47f45d35f6e85c0e00919c58e22b1ded,0.25,0,0,0,0,1,1
2930,47ff59d0c1d782928c29ae72e031bc46,0.25,0,0,0,0,1,1
2931,48044798f3fb2346a012c24b66edc882,0.25,0,0,0,0,1,1
2932,482b3457250a921847604418d4a32037,0.25,0,0,0,0,1,1
2933,482bfeb431c8f0cf50070ff12b0f53c9,0.75,0,0,0,0,3,2
2934,484f30ec16f9e78b19f414f0daf824ac,0.5,0,0,0,0,2,1
2935,48529c647fc5ca670edc58ffd7106a3c,0.25,0,0,0,0,1,1
2936,485360d29d1f7fb329f9b6ccaf1b9d1f,0.25,0,0,0,0,1,1
2937,4861059c5f8f6cc74a6c8dc7c2bd59a2,0.25,0,0,0,0,1,1
2938,486ca4fa8e717436446505e00a5515dc,0.5,0,0,0,0,2,1
2939,4878bde46e949ae93d4f580fbd6b4d0b,0.25,0,0,0,0,1,1
2940,487b79a03d94dd7aeeab075f5b5c15cf,0.25,0,0,0,0,1,1
2941,4883d27412ba56bf25c26666592a2772,0.5,0,0,0,0,2,1
2942,4892ece645f6dd368bebd38da2de8086,0.25,0,0,0,0,1,1
2943,4895f9d6c19022bbef9cf3245ef3db1c,0.5,0,0,0,0,2,1
2944,48d1012af22a7c84e989542c105d3e76,0.5,0,0,0,0,2,1
2945,48d953942dd296560cdf6813c25178d4,0.5,0,0,0,0,2,1
2946,48da668a8948d8911e57355e517175d1,0.75,0,0,0,0,3,2
2947,48de470c007c65f7f9c810751a785834,0.5,0,0,0,0,2,1
2948,49072d36024ad6fdd1d8bb2f07e7b105,0.25,0,0,0,0,1,1
2949,490cca9a9c8279590f6c18057111cf1e,0.5,0,0,0,0,2,1
2950,49283ab4dee02392ea939ae5be1faf79,0.5,0,0,0,0,2,1
2951,4931a790cf3d90bbc8c2e0dd2d290d38,0.5,0,0,0,0,2,1
2952,493627685e10ffd3f73ebaf4fa9d9cc7,0.25,0,0,0,0,1,1
2953,493f3a5d3fabb1becc875284132ea094,0.25,0,0,0,0,1,1
2954,495ef66de99ee0716114691ab36b3ae0,0.25,0,0,0,0,1,1
2955,49643679908803faf63b7fdbc49b55e5,0.25,0,0,0,0,1,1
2956,498840097d45edafaefdc797017b0b1e,0.25,0,0,0,0,1,1
2957,49893cb410ffabcb921d9397f9d58d83,0.25,0,0,0,0,1,1
2958,498ee979914f6acc6ba0d947d1ea90ee,0.25,0,0,0,0,1,1
2959,49990a47ad27eaa419b119c26e479da5,0.5,0,0,0,0,2,1
47,a02e736ed3d754ae613ae6517c9c2656,0,0,0,0.0004,0,0,0
2961,49a460e45060176b66af6f784a1f6f66,0.5,0,0,0,0,2,1
2962,49ad05270dc17167540d3d67638a9479,0.25,0,0,0,0,1,1
2963,49b0b26835d467215b737f920c7145e5,0.25,0,0,0,0,1,1
2964,49b9cac8bf6e553e26669a278f110f83,0.5,0,0,0,0,2,1
2965,49d07e2c86e0a5b2b193bd2e081abfd6,0.25,0,0,0,0,1,1
2966,49e1287085584e1e73dda1dca924c92a,0.25,0,0,0,0,1,1
2967,49f5be79d6761faebfa86429a7ee0ab6,0.25,0,0,0,0,1,1
2968,4a169d2d581f43fa8bdf9b6b13cc08b8,0.25,0,0,0,0,1,1
2969,4a28095617dff4135655860ec784e302,0.25,0,0,0,0,1,1
2970,4a3a8553f1e7bbea6c7d1a713a725140,0.25,0,0,0,0,1,1
2971,4a55f7cd97c5141ef63b1349862de0eb,0.5,0,0,0,0,2,1
2972,4a5db1407ededb797112918df3b17d57,0.25,0,0,0,0,1,1
2973,4a6db9c2892f7dbf108994d2219cd560,0.25,0,0,0,0,1,1
2974,4a706018d81bd1f073e8b95cd2933708,0.25,0,0,0,0,1,1
2975,4ab3e764fc25055432beb85b4bda705b,0.25,0,0,0,0,1,1
2976,4abab273e9c6d597296bbdfeb6cf1b7f,0.75,0,0,0,0,3,2
2977,4ac5ef5f3f758d681973291ff5ac7939,0.5,0,0,0,0,2,1
2978,4acf6f94b38b3c86e632551c563b0594,0.25,0,0,0,0,1,1
2979,4ad6c7b595b6d899adea9e00f725bffb,0.25,0,0,0,0,1,1
48,f29db12c2ee455e6c84da1c8ec54615f,0,0,0,0.0004,0,0,0
2981,4af495e24ff7f03975678937b8911a19,1,0,0,0,0,4,2
2982,4b0ab2cdbafd00ccac9940e9390de7a0,0.25,0,0,0,0,1,1
2983,4b29f8ee33958a0c2d9c35c7ff08bfb0,0.25,0,0,0,0,1,1
49,f572283074754287011d555bd27a3e9b,0,0,0,0.0004,0,0,0
2985,4b580b878663e029e22d9765cd86e536,0.25,0,0,0,0,1,1
2986,4b706751dea03864e020ebf696042db4,0.75,0,0,0,0,3,2
2987,4b713cff1c81cb261261a0eb37d5a7b4,0.25,0,0,0,0,1,1
2988,4b7786b0a8a0bfa029d8a61f4cff91b6,0.75,0,0,0,0,3,2
2989,4b8510ff7f317e52d980ba732e851e91,0.25,0,0,0,0,1,1
2990,4b8c00bcb6cf5dcfe3c95b88bc5deed8,0.25,0,0,0,0,1,1
2991,4b91af5e0fb06d6cb2f9b9c41d836a66,0.25,0,0,0,0,1,1
2992,4bb33418e3ff070b78e79826355f16a2,0.25,0,0,0,0,1,1
2993,4bb34d9b6c4916a78ce892821124143d,1,0,0,0,0,4,2
2994,4bd8610fcbdb8ca1568fbf14e9524120,0.25,0,0,0,0,1,1
2995,4bdf7d7e1ea692a8afab4398fe38ce23,0.25,0,0,0,0,1,1
2996,4be0bf0420a0ac6aa5ef0766fcfa9c5f,0.5,0,0,0,0,2,1
2997,4be11c0014a60fe255757c8e4b8adec6,0.25,0,0,0,0,1,1
2998,4bea05e29b5fe7bb89e960df00175b4f,0.5,0,0,0,0,2,1
2999,4bea658251edb940c98214c8d0aff1b1,0.25,0,0,0,0,1,1
3000,4bf1bb0ee1020710f67212ab75b48727,0.25,0,0,0,0,1,1
3001,4c4791fbfb0c170d91bf1c2285a991cb,0.5,0,0,0,0,2,1
3002,4c56ee51171cc8e19b4b086686aa0e62,0.5,0,0,0,0,2,1
3003,4c61b9f93d376dccc963f5ee556b499a,0.25,0,0,0,0,1,1
3004,4c79229dbf1a7a250f44f5280a1674b5,0.25,0,0,0,0,1,1
3005,4c7db6b80510d22abb5fb7ea10a67949,0.75,0,0,0,0,3,2
3006,4c8df3e7318c0c78f5f6f0a6113da61c,0.25,0,0,0,0,1,1
50,9ce504f778f85201619b6bd395fb81e4,0,0,0,0.000296,0,0,0
3008,4cacf8da518225e63b325af31084e989,0.25,0,0,0,0,1,1
3009,4ccb8372073ce9cd2709c15152c8e622,0.25,0,0,0,0,1,1
3010,4cccd53208b4b4483b5988c79fc1000e,0.25,0,0,0,0,1,1
3011,4cd1acdd90e1a071da6b84036e1ac41e,0.25,0,0,0,0,1,1
3012,4cd6830c8fb3ad09da89a3ff7155b5f3,0.5,0,0,0,0,2,1
3013,4ce36e5f52de210444b504531714b654,0.75,0,0,0,0,3,2
3014,4ce991f73f76b658f40506ec7832b4f7,0.5,0,0,0,0,2,1
3015,4cee7006a09af4be6642c453960e53fe,0.25,0,0,0,0,1,1
3016,4cf6ce09d917d06a23915ef63c23c748,0.25,0,0,0,0,1,1
3017,4cf72888ae73de65ea211c0ee6fe7863,0.5,0,0,0,0,2,1
3018,4d09557958bf1de4e1bbef8c0fa87ed1,0.75,0,0,0,0,3,2
3019,4d112dc12a4da856c306449df8d66d99,0.25,0,0,0,0,1,1
3020,4d1daaeeab430cad5ec1ea1a00d37dc6,0.25,0,0,0,0,1,1
3021,4d1dd508b3a13cfd6e6a5708bd6f5a00,0.25,0,0,0,0,1,1
3022,4d4e9de60afe630b1e9d501b319d6fe4,0.25,0,0,0,0,1,1
3023,4d547ca47dad2a51b88ab0dbde69f17e,0.75,0,0,0,0,3,2
3024,4d67f96aa489a55f78126d77b4ef710b,0.25,0,0,0,0,1,1
3025,4d71a401855e5b613ac3b854b4ffa4fa,0.25,0,0,0,0,1,1
3026,4d877f97f4f055bf04db85574c7743d3,0.25,0,0,0,0,1,1
3027,4d935dc45ef5dc9ab738f4e661824926,0.25,0,0,0,0,1,1
3028,4d994d18b518a04a8adf51d400aa07b6,0.25,0,0,0,0,1,1
3029,4d995fb74d529dee34ab841db583ad06,0.25,0,0,0,0,1,1
3030,4dad72ef01c2b8ccfe07e0cd884023ed,0.5,0,0,0,0,2,1
3031,4db11f03bbd6b36b01ed12458e9665db,0.5,0,0,0,0,2,1
3032,4db9e8684dc3edeec08ec03fe3e6e982,0.5,0,0,0,0,2,1
3033,4dd7d1614532e817adab5be2ca17da97,0.25,0,0,0,0,1,1
3034,4de0c1196027db208cb5cf0b5922bbc0,0.5,0,0,0,0,2,1
3035,4e15db76fa740242d2a0ee5aa3adc821,0.75,0,0,0,0,3,2
3036,4e191a40a7fa258328d33747bf7f6449,0.25,0,0,0,0,1,1
3037,4e311055cb16c3fd74733be68a37d49f,0.25,0,0,0,0,1,1
3038,4e360101432facba4672b37e7bd0693f,0.5,0,0,0,0,2,1
3039,4e4408e215220c01d3a6e6ef0bdf7dee,0.25,0,0,0,0,1,1
3040,4e4bb07ac7c987e45d7fdd4019261744,0.25,0,0,0,0,1,1
3041,4e5997143c7dd4e9d611ba6f4190afee,0.25,0,0,0,0,1,1
3042,4e5b293048dc9c3893e517856d560b80,0.25,0,0,0,0,1,1
3043,4e5b30f3f4d722b6ba939ebeb9c28c30,0.25,0,0,0,0,1,1
3044,4e65f95f3c3de145421304e53804171d,0.25,0,0,0,0,1,1
3045,4e7a131bebac351e124752f7ecdff48e,0.25,0,0,0,0,1,1
3046,4e9ddc67fdc4cc9d201a11dc5bd114c1,0.5,0,0,0,0,2,1
3047,4ea534f57e70d98ce746d46ab7d51628,0.25,0,0,0,0,1,1
3048,4ebcaeb400f4f9ee40a87e80abdf6db1,0.5,0,0,0,0,2,1
3049,4ec85202cccaf1980662ddda305f2ab5,0.25,0,0,0,0,1,1
3050,4ed18b4e5c681175cd68f8a689920395,0.25,0,0,0,0,1,1
3051,4ed29c6b11568f9b08f003fc811a558c,0.25,0,0,0,0,1,1
3052,4ed369a8aa639a701dbd8f673eca1fda,0.25,0,0,0,0,1,1
3053,4ee6f8e77223cf88f5367ba6e3a3dfe0,0.25,0,0,0,0,1,1
51,9ce504f778f85201619b6bd395fb81e4,0,0,0,8.80E-05,0,0,0
3055,4efcef5703d57b2145415ca52eeb2e97,0.25,0,0,0,0,1,1
52,bdbead4684653a71c5f2f0ded0049a18,0,0,0,4.00E-06,0,0,0
3057,4f07e18190a39686bb3f1c7a6f22f499,0.25,0,0,0,0,1,1
3058,4f0d5384d1cc8230d93e38a3e3c133ce,0.25,0,0,0,0,1,1
3059,4f16c5df67b47db3102924b01a0e3133,0.25,0,0,0,0,1,1
3060,4f29e72f253cd1f320727b62c77a3349,0.25,0,0,0,0,1,1
3061,4f33027b3617283006ee5f217462df1b,0.25,0,0,0,0,1,1
3062,4f334719afe90c8e0cb088c0890cbae2,0.25,0,0,0,0,1,1
3063,4f555ddb8585f1752acbe1cc3d9b5a9d,0.5,0,0,0,0,2,1
3064,4f5bdf9eb677086cce2f1d04a3321b9c,0.25,0,0,0,0,1,1
3065,4f6230db5307893877a022903a03813a,0.25,0,0,0,0,1,1
3066,4f86b630e78f8cab91ec7d1f73303de1,0.75,0,0,0,0,3,2
3067,4fbfe6f53fe9bdc333d6d1f845ede672,0.25,0,0,0,0,1,1
3068,4fd9932b56a680ea0f751bbfb8ea1f2b,0.25,0,0,0,0,1,1
3069,4fe459f9d573d86ddc733da047f71103,0.25,0,0,0,0,1,1
3070,4ff38d96ed9bf856c292b54cb9e7bc3b,0.25,0,0,0,0,1,1
3071,4ff3e676ca003378851784b12c42ff31,0.25,0,0,0,0,1,1
3072,5016dd793e4e58e4c6c44114e9294b18,0,0.666666667,0,0,0,-1,1
3073,501c4af244879fd5779cc552fa36affb,0.25,0,0,0,0,1,1
3074,502428bf3929113a426ca4828d929c57,0.5,0,0,0,0,2,1
3075,505222933a49951c0c4939feb2ee40f6,0.25,0,0,0,0,1,1
3076,50637b462310b03402cdfb91030c8696,0.25,0,0,0,0,1,1
3077,506ffd6e7084132ea3a86d4499323cf0,0.5,0,0,0,0,2,1
3078,5086c677a896e657aebf348f0d1e27c5,0.5,0,0,0,0,2,1
3079,508eb3525aed615a3424c5f2b1be258a,0.25,0,0,0,0,1,1
1802,09265d12164662539ded57e1147db1d6,0,0,0,0,0,0,-1
3081,50d8d1ed2dc4cb620a53798b4718b0c2,0.25,0,0,0,0,1,1
3082,50d8ded837562bb28ce96ec4e4721599,0.25,0,0,0,0,1,1
3083,50e5de4166ea13e5f38f0422a3485016,0.25,0,0,0,0,1,1
3084,510a0e21e409214c17478c31d8be9222,0.25,0,0,0,0,1,1
3085,511b4a08585948b71cdfdae9772fa58e,0.25,0,0,0,0,1,1
3086,5134329ec5dd06ce2d3e5a2c237f6a22,0.5,0,0,0,0,2,1
3087,5138948700ebdbdd229325d824d761bf,0.25,0,0,0,0,1,1
3088,514af8c706d22e8e0774adeaf08e2589,0.25,0,0,0,0,1,1
3089,516ce47e5c98d5e0c94e026aec66364e,0.25,0,0,0,0,1,1
3090,51a445b66b20c7599da5295da9587a94,0.25,0,0,0,0,1,1
3091,51c02391d0d93b278142d259d73961e6,0.25,0,0,0,0,1,1
3092,51c5060a91b8ecd3ad95af1050eaef6a,0.25,0,0,0,0,1,1
3093,51da2bbe724cc2974694a498c9dbdc9a,0.5,0,0,0,0,2,1
3094,51dae514b9cc9734bb22f2f936ed321e,0.75,0,0,0,0,3,2
2027,15d2a2dbdad940959494e08f3cc5a57c,0,0,0,0,0,0,-1
3096,51e5b06b5d0c0c5e970a038b0f1ca3fe,0.5,0,0,0,0,2,1
3097,51f5692b61835a3027cfeb2e5624196b,0.25,0,0,0,0,1,1
3098,51f5d64f30993dd306faaa2e038c3ae3,0.25,0,0,0,0,1,1
3099,51f7007066a11d182be47da03b107180,0.5,0,0,0,0,2,1
3100,52092420c8af8f9da3e93c50f2ae83f9,0.75,0,0,0,0,3,2
3101,521418be43852f4515d97d66916fb824,0.25,0,0,0,0,1,1
3102,52146fca3ef1294e59c4d54fc29d51bd,0.25,0,0,0,0,1,1
3103,521bbcf3bd71b2d3e9b32cdfe9df5a27,0.25,0,0,0,0,1,1
3104,5236edb4877775e8a74d93a98c31ec3c,0.25,0,0,0,0,1,1
3105,5238f9f55ad29e34e83fbb166193ba8b,0.25,0,0,0,0,1,1
3106,523ecece677df44d2e2ea44d5b4e4360,0.25,0,0,0,0,1,1
3107,5241b727239e9d5c6bf8c70be9f0f954,0.25,0,0,0,0,1,1
