entname,passpercent,bidnum,is_infob,is_infoa_1,is_infoa_2,compete
520b6346c8d7d65d552f22fbec568c83,0.940380313,1,0,1,0,竞争力一般
522f88e2960754e03b14fcc95a37f486,0.940380313,1,0,1,0,竞争力一般
523fa5c6dce9afa847d4cf2d35b4590c,0.940380313,2,0,1,0,竞争力一般
5249855a5175b36c29051fe993099863,0.940380313,40,0,1,0,竞争力一般
52543b5013ab640802bfba9b65f0adbc,0.940380313,1,0,1,0,竞争力一般
5259d4fac8f2c5afe0459cb1554848bf,0.940380313,9,0,1,0,竞争力一般
5260de468a1d33c3e1265b5844bf3e07,1,0,0,1,0,竞争力一般
527ffa376cb45d6a581a6f515249fe17,0.940380313,2,0,1,0,竞争力一般
52825dc7bfa5137d6ecacd884312578e,0.940380313,3,0,1,0,竞争力一般
52975e6b73969650e6ce23e3f16d73ee,0.940380313,8,0,1,0,竞争力一般
52e825233fc3bd5fbd135c2d57969d7c,1,0,0,1,0,竞争力一般
532e8356c08632251888fc753570bee7,0.940380313,1,0,1,0,竞争力一般
532e8fb8c5ebbebbd1da329fa626905d,0.940380313,1,0,1,0,竞争力一般
535277c49ca76890a1190751f7b8ce9c,0.940380313,1,0,1,0,竞争力一般
5362d318c605a2f380d721c698071e0a,0.940380313,4,0,1,0,竞争力一般
53b176909777d1a87761c7e192209f06,0.940380313,1,0,1,0,竞争力一般
53d6417f527ca45b2b650e17b3622b72,0.5,0,0,1,0,竞争力弱
541acdc26e32fc82d49bad46b2c18405,0.940380313,9,0,1,0,竞争力一般
5486bd6cf4183dbd333afd63cd89386b,0.940380313,13,0,1,0,竞争力一般
54a3708d90821c13e64af1a1b9654378,0.940380313,1,0,1,0,竞争力一般
54ea2fb519b8cd70a83277cf0303e684,0.940380313,1,0,1,0,竞争力一般
54f0b4899f682346243f3c7b686df0fb,0.940380313,1,0,1,0,竞争力一般
55230fed686c2a1c1c57358ffb71bd52,0.940380313,2,0,1,0,竞争力一般
55434cf0e9878517be9a14edc33b7fce,0.940380313,1,0,1,0,竞争力一般
554ad361ecb5b1c1e91e21af8dbc69c1,0.940380313,4,0,1,0,竞争力一般
554ceb60453b3f76be806b85e144c7be,1,0,0,1,0,竞争力一般
5578c948025fadc6089c031c984fb958,0.940380313,1,0,1,0,竞争力一般
5588c067eaa26d9ef4a6086297f4cbb9,0.940380313,2,0,1,0,竞争力一般
5589f815e09a4e12a2a2667fa8e89d52,0.940380313,1,0,1,0,竞争力一般
559a94abfc47883b5d000639db2afc1f,0.940380313,1,0,1,0,竞争力一般
559b7529bbd3c8b5e8c4737bf67768f0,0.940380313,3,0,1,0,竞争力一般
55ed9092d89ba14f282a956c50a5553d,0.940380313,2,0,1,0,竞争力一般
55f55b9c39db4ad64317348d8979ec81,0.940380313,9,0,1,0,竞争力一般
5611d792f6feeccc7daf51c3f8358a1e,0.940380313,2,0,1,0,竞争力一般
561fc9af628f9d3b42ab8bd7657b686e,0.940380313,5,0,1,0,竞争力一般
562048307c46760dc2a907a8e66d799b,0.940380313,1,0,1,0,竞争力一般
562cbbae810ea4aae746ae09787f9156,0.940380313,1,0,1,0,竞争力一般
5633b957b4bb518e073653d0e034d8b0,0.940380313,4,0,1,0,竞争力一般
56556aa0fe413fea0eb82359821d503c,0.940380313,13,0,1,0,竞争力一般
568ff35dc6ee2a5567eaeda8074e0316,1,0,0,1,0,竞争力一般
569f11adf7a38979829b5a7412ae4a0e,1,0,0,1,0,竞争力一般
56dac72ea00712fc51119d35ca258e2f,0.940380313,2,0,1,0,竞争力一般
56e50dbc79e52ccf3c1905526cd1bfa1,1,0,0,1,0,竞争力一般
56f1c92c2c24a5cf44a8ae4b9089249a,0.940380313,1,0,1,0,竞争力一般
57592c971b583e2dceedb421c0dc4ac1,0.940380313,5,0,1,0,竞争力一般
577e6dccfcfd795850e0e0a1d95fce9c,0.940380313,1,0,1,0,竞争力一般
57a20115de039315028031ea03443888,0.940380313,1,0,1,0,竞争力一般
57afdfb391371ad58bade763c0238475,0.940380313,1,0,1,0,竞争力一般
57cf3d3154913699e0b17bab3e8d5bf8,0.940380313,2,0,1,0,竞争力一般
58084c2d2ae572a3096617b3d19c9752,0,0,0,1,0,竞争力弱
581cfb9262548d6463687eaf7e05b765,0.940380313,6,0,1,0,竞争力一般
581f4f913e85dac7a44fe8d348f9bee4,0.940380313,2,0,1,0,竞争力一般
585abe92a64f041e2d74cfa2a0fed760,0.940380313,1,0,1,0,竞争力一般
585f39ba6c3249a1a7d4b472d19cf6e2,0.940380313,19,0,1,0,竞争力一般
58a165e0e5f7894ad6754dad77a91e7b,0.940380313,3,0,1,0,竞争力一般
58aacac797292f993e5574852d0e992d,0.940380313,1,0,1,0,竞争力一般
58ef005a16e3d0a547058b1563023d73,0.940380313,1,0,1,0,竞争力一般
591db812fe5566b52c3344e199622481,0.940380313,1,0,1,0,竞争力一般
59279b46103cde784dc38e167a316cc8,0,0,0,1,0,竞争力弱
592d93c145773d56eb80fb53fbdad8ed,1,0,0,1,0,竞争力一般
5978feccd0c72b4cd6543b1a05769f4b,1,0,0,1,0,竞争力一般
598b4c8c10a3ba7aa70d99c1e0b438cf,1,0,0,1,0,竞争力一般
59c4a34e6ce9d0168ae5c3f52eaf38ba,0.940380313,1,0,1,0,竞争力一般
59ef7aaa08f8b14ff131be076bd67d69,0.940380313,1,0,1,0,竞争力一般
59f12f08813e629b6beacf7a9462e69e,0.940380313,2,0,1,0,竞争力一般
5a0a3ea2e8f6ed277395b8988e25a4c5,1,0,0,1,0,竞争力一般
5a27d242d2712342ba3cf43c5b363753,0.940380313,1,0,1,0,竞争力一般
5a523fe6c96ac52c787cfaba967d278f,0.940380313,5,0,1,0,竞争力一般
5a5d2d3789dad3f29e6f7d670d7b9fc1,0.940380313,1,0,1,0,竞争力一般
5ab7a368bf1cd771ae19d5e704d89f2b,1,0,0,1,0,竞争力一般
5ac0c9a1aea5184f69e84ca15ea9604b,0.940380313,1,0,1,0,竞争力一般
5acc6d1323f05d09bbb64dc982cf4029,0.940380313,1,0,1,0,竞争力一般
5acead6ca5a891e6434dafce97c3bc85,1,0,0,1,0,竞争力一般
5ad8f9db64f1b745bbde1edc44d934d9,0.940380313,2,0,1,0,竞争力一般
5b1af5a385cef8f2cff0dae7f9c9c798,0.940380313,1,0,1,0,竞争力一般
5b29f4956f0c2b70c3b0c9190095108a,1,0,0,1,0,竞争力一般
5b3a08166ec36a9a133c1c960c85a070,0.940380313,1,0,1,0,竞争力一般
5b4e2e33614e41b6305b71e260bd0416,1,0,0,1,0,竞争力一般
5b56c31b67f518f807260c2fda67998f,0.940380313,2,0,1,0,竞争力一般
5b5d4ca12fa6ce1f36b4cc7b2e004e1e,0.940380313,10,0,1,0,竞争力一般
5b9fe1dd2d0259496a26b7a243498825,0.940380313,1,0,1,0,竞争力一般
5bf4d6bff4a27604868c8305a6d8d649,1,0,0,1,0,竞争力一般
5c16e0f7321c18131f35439bc6c11501,0.940380313,1,0,1,0,竞争力一般
5c4ae34168abf5dd10a0e8f892cf6ff4,0.940380313,2,0,1,0,竞争力一般
5c4b9ef48d4bd3818a18363c9146692e,0.940380313,1,0,1,0,竞争力一般
5c60ae2482e17ec126a78412e7982724,0.940380313,1,0,1,0,竞争力一般
5c6319b4d5a4474ded9736651305f057,1,0,0,1,0,竞争力一般
5cb9747ffa7f9ea3425e474c5852213e,0.940380313,11,0,1,0,竞争力一般
5ce29750ceb079b89b3df4044740f266,0.940380313,1,0,1,0,竞争力一般
5cef3411bbbee6819450d231d83afca0,1,0,0,1,0,竞争力一般
5cf29d2daecccad93b9754c9ac67a4b6,0.940380313,2,0,1,0,竞争力一般
5d22c10904d58c6b1e92a928fbac2217,0.940380313,1,0,1,0,竞争力一般
5d315c0e7af71ca55d18009c995b9d67,0.940380313,1,0,1,0,竞争力一般
5d468dcbdfef0fbaff3bdb44e79a6f72,0.940380313,1,0,1,0,竞争力一般
5d6ae499701444fdbfcb8a62f2a46c60,0.940380313,1,0,1,0,竞争力一般
5d774d63e7146225c0cbf2f9ddc5e108,0.940380313,1,0,1,0,竞争力一般
5d99e4a2d7b7efda19e62c984be17250,0.940380313,1,0,1,0,竞争力一般
5dc66d70463196309e9235ce9eb5a0dc,0.940380313,3,0,1,0,竞争力一般
5dcb486c3b0205e55199d8c33c77b2d8,1,0,0,1,0,竞争力一般
5e0c966151eedb2aaa90c15afff07fd5,0.940380313,1,0,1,0,竞争力一般
5e673405d8a10b3f8c841682686fa505,0.940380313,1,0,1,0,竞争力一般
5e6a2ef9af4ef062769431c85c875271,0.940380313,0,1,1,0,竞争力强
5ee01c0d701da9fec48e3798c849caf8,0.940380313,1,0,1,0,竞争力一般
5efa81ce8967f7937bf14738842adbfc,0.940380313,1,0,1,0,竞争力一般
5f13dc0babf6f482b036093c71c203d1,1,0,0,1,0,竞争力一般
5f2cbe18cab9cbb41ba2a7a3ad02e4ac,0.940380313,1,0,1,0,竞争力一般
5f37b5a45e1d3e010809906ede3ef552,0.940380313,1,0,1,0,竞争力一般
5f624bbf1d3fc1cc056984b40a944897,1,0,0,1,0,竞争力一般
5fae3b46b1235973da53563cb6a150f4,0.940380313,1,0,1,0,竞争力一般
5fbf9173cb8ff95e75b6dbf8563936a2,0.940380313,3,0,1,0,竞争力一般
5fe33d2225be73b8c74d9201fdf72cc4,0.940380313,1,0,1,0,竞争力一般
5ffe96472457cbe445912e90889aa86a,0.940380313,7,0,1,0,竞争力一般
60700b72029118d28eb979f79de785b0,0.666666667,0,0,1,0,竞争力一般
608597dc32a0564758f0af79a9f74fba,0.940380313,1,0,1,0,竞争力一般
60b6e51db25d5945a9fd73b3ec16611a,0.940380313,8,0,1,0,竞争力一般
60ca0734a28a5c928ff93eb8f9ce1d10,0.940380313,1,0,1,0,竞争力一般
6101651f9d0513f776758c81963c4fc2,0.940380313,1,0,1,0,竞争力一般
61044400480d1e494043f8436e85c6ec,0.940380313,1,0,1,0,竞争力一般
6114857150e84a4a36ca7a5010118fb7,0.940380313,1,0,1,0,竞争力一般
612b7d7b35cf70f92106ad10ad6bd2a3,0.940380313,3,0,1,0,竞争力一般
61455a6fd2a79e7172050ac9991c1b18,0.940380313,1,0,1,0,竞争力一般
61578f0eed7d74977bec6483b20f6441,0.940380313,1,0,1,0,竞争力一般
61a88be7973c0b19feb1a3811d43305e,0.940380313,2,0,1,0,竞争力一般
61de750bb873cfe861497d4015c851a3,0.940380313,1,0,1,0,竞争力一般
6219953f712fba82fefe36221d4236bd,0.940380313,0,2,1,0,竞争力强
621adc07d509f9d13d34893270939db0,0.940380313,8,0,1,0,竞争力一般
6224ffe1a59f7a791c48c965cf5b88b1,0.940380313,1,0,1,0,竞争力一般
6233410dcdbba98d0db3c0d447e0e567,0.940380313,1,0,1,0,竞争力一般
623b6251eae4efcde06679a0a33a2188,0.940380313,9,0,1,0,竞争力一般
6251bc46c68e59b68fe9de417b467cb2,1,0,0,1,0,竞争力一般
628560b8d06bdb0420a5f5db23b9ab47,0.940380313,0,1,1,0,竞争力强
62d44bc4c8a45e23624a221cf1b21942,0.940380313,3,0,1,0,竞争力一般
6305e4aaf7c6e661446b5d04fd76facc,1,0,0,1,0,竞争力一般
634bfea0bdb8b24220bcb853e4241a2b,0.940380313,1,0,1,0,竞争力一般
63515a1e44ede7286da950eb675458c5,0.940380313,1,0,1,0,竞争力一般
63845129f4ea0c9ad53127c6c6bf97e3,0.940380313,1,0,1,0,竞争力一般
638e29e7e51788a3e83f4824950329ef,1,0,0,1,0,竞争力一般
641e5953a725698e2f8eb17af040c503,0.940380313,1,0,1,0,竞争力一般
645fdea20748da91afed2b81938ebf88,0.940380313,1,0,1,0,竞争力一般
64727226515b8f44d90d9b0e861677b3,0.940380313,7,0,1,0,竞争力一般
64dce7ec5a0a8dc07eaffd1868716379,0.940380313,1,0,1,0,竞争力一般
65017889911d6de8bf5567bc017c0a3a,0.940380313,1,0,1,0,竞争力一般
65232685ec489e016fffc93dfba4ce05,0.940380313,1,0,1,0,竞争力一般
6549f944010730172308543386a85c4e,1,0,0,1,0,竞争力一般
654dfb0808c1b9e262145d35e3b169b0,0.940380313,2,0,1,0,竞争力一般
6574f85f42ef1ddca163e4c6d3b583a3,0.940380313,1,0,1,0,竞争力一般
657cbb4827feb5e66f5c115fdfef1254,0.940380313,3,0,1,0,竞争力一般
65c3be8024f083ee0467b2316c4c3766,0.940380313,3,0,1,0,竞争力一般
65c86ebf57dcd9abec4e682800ae27b5,1,0,0,1,0,竞争力一般
65d2c38529f173f4f4e430f7d44466ec,0.940380313,1,0,1,0,竞争力一般
65d46344f4695cc55041af6dd20afb20,0.940380313,3,0,1,0,竞争力一般
65efd8ead73816e455bea6500124a647,0.940380313,18,0,1,0,竞争力一般
661f4856f2a0a7c8804ad94c6573db0c,1,0,0,1,0,竞争力一般
66be3b590a1fe3384d9c9cfc237dd3f3,1,0,0,1,0,竞争力一般
6714d3d36562baa62217436ad9270743,0.940380313,2,0,1,0,竞争力一般
6720fdc43d326cb30686aedb9144c80d,0.940380313,1,0,1,0,竞争力一般
673d4ea9be55a0490b0859bcba6ec5a9,0.940380313,1,0,1,0,竞争力一般
6770d2bcd20871a11ca93d8d61489e45,0.940380313,1,0,1,0,竞争力一般
6799f30df41916ce09fdeabaccc50642,1,0,2,1,0,竞争力强
67c505814bc2bae0bb432b138b5a8e08,0.940380313,2,0,1,0,竞争力一般
67f7c3c000ddfe72a2060ad47ea927a3,0.940380313,2,0,1,0,竞争力一般
67fc50d16e591e9e05a0701cdac7b039,0.940380313,2,0,1,0,竞争力一般
681c69633c14b07909f0add06eeea1dc,0.940380313,3,0,1,0,竞争力一般
684976c2693f3d6655b22356ba97ab7c,0.940380313,2,0,1,0,竞争力一般
686293ddd36d029ef36da98811bc67ab,0.940380313,1,0,1,0,竞争力一般
686bf50b2d0aec46d1cdcfa431cef473,0.940380313,1,0,1,0,竞争力一般
68e73a88f644a34018007c7671a5257e,0.940380313,5,0,1,0,竞争力一般
6926a16c3c42d478db31c3762f5a06f9,0.940380313,1,0,1,0,竞争力一般
692dae1cfb16bfaee4a6cfa28f684e6f,0.940380313,2,0,1,0,竞争力一般
69642c47642f2a989f9bf0d85faa6579,0.940380313,1,0,1,0,竞争力一般
69731f39e8aab66ccde3519ca425004b,0.940380313,1,0,1,0,竞争力一般
698496355ad7d0e6988cd315b4f6f479,0.940380313,1,0,1,0,竞争力一般
699858401c2b3d9d309579d2c2bf40aa,0.940380313,1,0,1,0,竞争力一般
69c5f36814ed7319135b14372caa486b,0.940380313,3,0,1,0,竞争力一般
69d79de967941797180e1d368898167d,0.940380313,1,0,1,0,竞争力一般
69dfbc2541fee00bc25afb5e8c14d293,1,0,0,1,0,竞争力一般
6a1ca6b8dcb688bcc01bb41f4a485df2,0.940380313,1,0,1,0,竞争力一般
6a3b3c18076e3591757a78076002e90c,0.940380313,11,0,1,0,竞争力一般
6a6e24ab2faa5fd2993e4a22b5a1b8bd,0.940380313,123,0,1,0,竞争力一般
6a7d3e71ff57603665f2085ac74a854e,0.940380313,2,0,1,0,竞争力一般
6aae4cd936902e95ecb4687c4583a6f2,0.940380313,1,0,1,0,竞争力一般
6aae965186d18d8db57c6bc4caeac832,0.940380313,22,0,1,0,竞争力一般
6ab6b4357b837222b55963a75fdcb847,0.940380313,12,0,1,0,竞争力一般
6ab9c6b592438246bd27aa6fc742df58,0.940380313,35,0,1,0,竞争力一般
6aba0f2bd5567505b6a8e1b611ff217f,0.940380313,1,0,1,0,竞争力一般
6ac3c299c3f1ec7bdef86718c7983486,0.940380313,4,0,1,0,竞争力一般
6acdfb558180d6269689ffde58655ee8,0.940380313,1,0,1,0,竞争力一般
6b357332d2dab81e3917803dff8e2c11,0.940380313,2,0,1,0,竞争力一般
6bcd7e0d3a85f8d6803c4aa37c5ed3a4,0.940380313,1,0,1,0,竞争力一般
6bcfb22c6ef16770863e67d3c33951fb,0.940380313,29,0,1,0,竞争力一般
6bd7fc5691cd2ebb3bc1909e5019a0c0,1,0,0,1,0,竞争力一般
6be8f3d268c63ec4f6c707cb64959889,0.940380313,1,0,1,0,竞争力一般
6bee2c8596c8fac8f96dcf1b7263de85,0.940380313,13,0,1,0,竞争力一般
6c2462e66790622ff56f08ec41d0559d,0.940380313,1,0,1,0,竞争力一般
6c3d8db4b119b958f7da2d583b69c72b,0.940380313,3,0,1,0,竞争力一般
6c708240429c424204cdd9713e26c4ca,0.940380313,0,2,1,0,竞争力强
6c8483589b7841807238766a6b5f8bc8,0.940380313,1,0,1,0,竞争力一般
6cce75319cc2534b4d632aa40ca4bbe9,0.940380313,1,0,1,0,竞争力一般
6cdc63cc5ef1a29622d50ae04af3cbb3,0.940380313,2,0,1,0,竞争力一般
6cf3c52eb585d4885e9afea22d644756,0.940380313,11,0,1,0,竞争力一般
6d5dfe8e8080957ca21d8cc07f9e5a5e,0.940380313,3,0,1,0,竞争力一般
6df64647324cab5e1eee9e333acb960b,1,0,0,1,0,竞争力一般
6e20ff77661746677fc651d2d3d261a8,0.940380313,3,0,1,0,竞争力一般
6e2d3f5fb56bbe2afa22094ed58ab8a8,0.940380313,3,0,1,0,竞争力一般
6e89c2f8a0427d8d439642ae2196bec6,1,0,0,1,0,竞争力一般
6e8ab82f654909ae6cb9e8a62a5ea80e,1,0,0,1,0,竞争力一般
6f2373b3dc2cd006a4ebf84e8d59682e,1,0,0,1,0,竞争力一般
6f2eae8e1bc90351bcacff9b0f4a6c54,0.940380313,3,0,1,0,竞争力一般
6f51c57c742064aeee1c8b9d66df8505,0.940380313,4,0,1,0,竞争力一般
6f62010092df52723461759b1927aa19,0.940380313,17,0,1,0,竞争力一般
6fd82030e651f0df9f85df0e9c8c0c22,1,0,0,1,0,竞争力一般
702577acc7097b7a9bc2a4a71eb701a9,0.940380313,2,0,1,0,竞争力一般
70273fac52b4cf69a551915067eec62d,0.940380313,3,0,1,0,竞争力一般
709b6f1acffca7043df38e316dbece47,0.940380313,5,0,1,0,竞争力一般
70a665b5349a115ae6c0f6632929da7a,1,0,0,1,0,竞争力一般
70d81721fbcd67c388852f1fc206404f,0.940380313,5,0,1,0,竞争力一般
71725d318d185ae281c14a08fb38eb49,0.940380313,2,0,1,0,竞争力一般
717a548f262d9cbb0f7a172ace40afcc,0.940380313,10,0,1,0,竞争力一般
718215c4cf9be8d4dd9f381ddaac1beb,0.940380313,4,0,1,0,竞争力一般
71c046076e10850b548ea273c8dbcf14,0.940380313,1,0,1,0,竞争力一般
72103b19cc3b8d76d5c074242b1fb38b,0.940380313,1,0,1,0,竞争力一般
72211843c0b5879669423a7b1709cf05,0.940380313,0,1,1,0,竞争力强
723905d9d691e03a67374e7a58e66cbc,0.940380313,6,0,1,0,竞争力一般
723d9dca7cf94f282287bc7e896a7ca4,1,0,0,1,0,竞争力一般
724ba0b9392530c8fcc3beade8f0c4e0,0.940380313,2,0,1,0,竞争力一般
7259fdceecd9e2111be45ba02877ecd7,0.940380313,12,0,1,0,竞争力一般
727eab6e9c27cca7329faff7b9c70ca0,0.940380313,4,0,1,0,竞争力一般
72810103fb0f02e90d1a9f7aed9df976,1,0,0,1,0,竞争力一般
72a4f7d6929c7c7cb8c2d5a92b1f3145,0.940380313,2,0,1,0,竞争力一般
72afd4a927ad9896db7b5fdd52002754,0.940380313,2,0,1,0,竞争力一般
72b289ee244e480f4dc2f5d78c48d520,1,0,0,1,0,竞争力一般
72d017c889d077fdf5f6fb08ff34c5fa,0.940380313,10,0,1,0,竞争力一般
731b7598cadb3ab8c62704a72bdfe3f6,0.940380313,1,0,1,0,竞争力一般
73412375378cbcee26c3305692a786bb,0.940380313,2,0,1,0,竞争力一般
735e4743146d33c9323f7708be853eba,0.940380313,1,0,1,0,竞争力一般
73806b7fd54bae6623b79c09e53fb7ee,1,0,0,1,0,竞争力一般
73897c60143d16c4513b24935e4a89cb,0.940380313,1,0,1,0,竞争力一般
7396de2ef0860621106f156da871a9a4,0.940380313,7,0,1,0,竞争力一般
739f2a63a2dee0796a850c80e904e171,0.940380313,1,0,1,0,竞争力一般
73d01a1f787021c3a2a8be925a45527b,0.940380313,1,0,1,0,竞争力一般
73df1a0a97778c22e20aeb3f1c19c8b5,0.940380313,3,0,1,0,竞争力一般
73fd5fadae1270103f320ff3e92d7dd1,0.940380313,2,0,1,0,竞争力一般
74069277da683e01c6579c1aa6228609,0.940380313,2,0,1,0,竞争力一般
742e346fd4dd479ad122886d5d0a723a,0.940380313,1,0,1,0,竞争力一般
744f206d3a847bca23efe79b3309960e,1,0,0,1,0,竞争力一般
74ae9d9e079d778911b151382489d583,0.940380313,3,0,1,0,竞争力一般
74c0315d6f4bbf7e9cf5c1f4fc2b2743,0.940380313,1,0,1,0,竞争力一般
74cdc8ee51eb5fc8105a8fc151c87528,1,0,0,1,0,竞争力一般
74ebfea076e7c4ef60e015442be9095c,0.940380313,1,0,1,0,竞争力一般
74f8d4972802cced165e3e0f85aee932,0.940380313,1,0,1,0,竞争力一般
75293c6a108889bde3a5f21e3f180416,0.940380313,1,0,1,0,竞争力一般
755059f538f15cb4d523179dab2170fb,0.940380313,11,0,1,0,竞争力一般
756a0d8dac16ba44b57d6887582c75ac,0.940380313,5,0,1,0,竞争力一般
757035949b12d8461b4eabc26da3f498,0,0,0,1,0,竞争力弱
757df8a6ec916fb83a5a24a8449f6807,0.940380313,1,0,1,0,竞争力一般
75963a7858b9430ca3eeb6839d4201ba,1,0,0,1,0,竞争力一般
75fbaa9ca661708e892c5420709283d6,0.940380313,2,0,1,0,竞争力一般
7612890ea42230155dfc403047a15f33,0.940380313,3,0,1,0,竞争力一般
7618516e8012215c1a7268cce6bb77b0,0.940380313,2,0,1,0,竞争力一般
763f85c41cb74ce925418d557d6baa8e,0.940380313,2,0,1,0,竞争力一般
76541b8c7cedcb8edeec6a55676dc2a0,0.940380313,2,0,1,0,竞争力一般
767ecc7bbf1c221d96560b968ae9208e,0.940380313,1,0,1,0,竞争力一般
768b1f28526176d743ee8889261442f5,0.940380313,1,0,1,0,竞争力一般
7699e12d0a6d8cddcc0e540c0130575b,1,0,0,1,0,竞争力一般
76a6091c9a456c460a3706916692bdd9,0.940380313,1,0,1,0,竞争力一般
76ea877699cf027de1e9beab9aba1abf,0.940380313,9,0,1,0,竞争力一般
76ec66106c592ec01e1d1d113340f63f,0.940380313,2,0,1,0,竞争力一般
77082776bcc180cf13aee0af20815e31,0.940380313,7,0,1,0,竞争力一般
77255a05b164ce12f02d664fcdd8797b,0.940380313,2,0,1,0,竞争力一般
774192524e58a51536967d653444c92f,0.940380313,1,0,1,0,竞争力一般
77ab8729ac71387de33adfcc56ea7664,1,0,0,1,0,竞争力一般
77e73023b593b5273767640d9b8283af,0.940380313,1,0,1,0,竞争力一般
780f8e1e71fa158919095d93f43d8ba7,0.940380313,1,0,1,0,竞争力一般
781c890fa0021118f134360f82257eb5,0.940380313,1,0,1,0,竞争力一般
781d30588e4f0e4150558fa30c4eedb8,0,0,0,1,0,竞争力弱
782dbbd38d8445492f9828f94122a707,0.940380313,1,0,1,0,竞争力一般
782ecb2e8696ee92a318ddc89a4efd42,0.940380313,1,0,1,0,竞争力一般
785f5d4f2c2fb1e1f32eb3c302742811,1,0,0,1,0,竞争力一般
7860afbe5eaec332620bad27af5a283a,1,0,0,1,0,竞争力一般
7864b047c2ae0668ef4a2d1d41124356,0.940380313,1,0,1,0,竞争力一般
789e78d4efa6a64470712a5fadf51998,0.940380313,6,0,1,0,竞争力一般
78a38108a3731f56a3ef061578108c70,1,0,0,1,0,竞争力一般
78c8706b45952d753f3b30620eeb5ee8,0.940380313,1,0,1,0,竞争力一般
78c88cb298cde014d39ed2a22b386443,0.940380313,10,0,1,0,竞争力一般
78dc5f3e54e9f00d05ead947aadb96f2,1,0,0,1,0,竞争力一般
78df1a31bca49f38ab76969fe18973db,1,0,0,1,0,竞争力一般
7938a4c607cc011dbd9f572231af6274,0.940380313,1,0,1,0,竞争力一般
7952cd1ac5fbdbccffb7a8a5eadb9db0,1,0,0,1,0,竞争力一般
798d14140b8744e9d2e29d0671913d27,0.940380313,1,0,1,0,竞争力一般
7a0e08f2eb6b053af27b424bdaa2a354,0.940380313,0,1,1,0,竞争力强
7a802d78bfe9360ca87eb47806423cdb,0.940380313,0,1,1,0,竞争力强
7a99d2a1e0796e2112cb299d63a38a04,1,0,0,1,0,竞争力一般
7ad6400c6aba9d94d7aaddd3434f26f0,0.940380313,2,0,1,0,竞争力一般
7ad71297d81fba9cd429f324ff3f4f03,0.940380313,3,0,1,0,竞争力一般
7af3c3f1f263e2ab70010ec017a5eff1,0.940380313,11,0,1,0,竞争力一般
7b489e841d2da7ee0732f8d8d69e8ecc,0.940380313,1,0,1,0,竞争力一般
7b575bfe480afd746b43cc69fceabd26,0.940380313,1,0,1,0,竞争力一般
7b69cc84a354ff5bc9bd55d2707c7324,1,0,0,1,0,竞争力一般
7b8ee176920613251ff0b343b3ec4788,0.940380313,1,0,1,0,竞争力一般
7bb6b3e14909de6d79eecc8ef959e7db,1,0,0,1,0,竞争力一般
7bceda55b70ea881dfcfabeaa9a25d68,0.940380313,2,0,1,0,竞争力一般
7c31ade433e379438b070f37b64a04c3,1,0,0,1,0,竞争力一般
7c4a6b8a42907b01879c04102569a15f,0.940380313,1,0,1,0,竞争力一般
7c567a24c57a6f352f851187d866a51f,0.940380313,5,0,1,0,竞争力一般
7cb01b9f4c7962f0316f3620cbbb515c,0.940380313,24,0,1,0,竞争力一般
7cd9609d43d1f81be2d70108b1bdb0ca,0.5,0,0,1,0,竞争力弱
7ce3dee2ed6baeb460a80f6c9d24fb48,0.940380313,1,0,1,0,竞争力一般
7cf660a4a27d3189e33fd7a3f93475c4,0.940380313,3,0,1,0,竞争力一般
7d0a68c1703d2ad6fa30b2fbceed2459,1,0,0,1,0,竞争力一般
7d187eb35f2160e17b573926bc4e68c8,0.940380313,1,0,1,0,竞争力一般
7d258bfff0983d45a56d9f1a5f13e4ba,1,0,0,1,0,竞争力一般
7d2e2fc2fcf94b44087b063b5f20c03c,0.940380313,3,0,1,0,竞争力一般
7d32ca994c766f54d9846b87a41605d4,1,0,0,1,0,竞争力一般
7d38fbb969c987f2acd9417106958eb5,0.940380313,8,0,1,0,竞争力一般
7d3caf4234c573629a7c82443acbc1dc,0.940380313,3,0,1,0,竞争力一般
7d49a1c8964fb3d498f44f8d45211780,0.940380313,6,0,1,0,竞争力一般
7d8c8ef691baa1aeec4822157f3ff978,0.940380313,5,0,1,0,竞争力一般
7da9b5ef61dbd01bb33e3fb2d3a48418,0.940380313,1,0,1,0,竞争力一般
7deb563ff866814648572977d89ed09d,0.940380313,2,0,1,0,竞争力一般
7e1e72f0baba0ad0164760f4df3e5a7f,0.940380313,8,0,1,0,竞争力一般
7e3bab50281458b8122b5fd3d20bc0c9,0.940380313,1,0,1,0,竞争力一般
7e7722f50fd072a95f3fefa180e72ff3,1,0,0,1,0,竞争力一般
7e9317b0cbdb7e6f56eb1aeab3255630,0.940380313,13,0,1,0,竞争力一般
7e9340a711397baf545b628dc295e34e,1,0,0,1,0,竞争力一般
7eb035ef3c784b830cf2878454e3e4db,0.940380313,1,0,1,0,竞争力一般
7eb62b05cd90f56637a5339c24b5cb70,1,0,0,1,0,竞争力一般
7ecb0d3a35bb6274676c2522f7cd11c7,0.940380313,3,0,1,0,竞争力一般
7ed5f509b8087f83958b0649c3b17e9d,0.75,0,0,1,0,竞争力一般
7f1e6669b30f35daafd63d74d0b8a4b0,0.940380313,1,0,1,0,竞争力一般
7f2a135cba7f93f0b77dbd12be7c8264,0.940380313,1,0,1,0,竞争力一般
7f3db0bbc0c3d7f655f85e9096c189b5,0.940380313,1,0,1,0,竞争力一般
